roi_mean,roi_bias,background_mean,background_std,cnr_mean,cnr_slope,cnr_intercept,cnr_r_squared,detection_limit_mgml,detection_limit_invalid,rmse,nrmse,ssim,protocol,run,family,seed,angle_count,hole_count,hole_diameter_mm,total_detected_counts,expected_detected_counts,estimated_dose_or_exposure_scale,projection_poisson_deviance,residual_structure_score,sensitivity_uniformity_cv,sensitivity_min_over_mean,fov_truncation_ratio,overlap_score,final_objective,final_deviance,final_relative_change,runtime_s,memory_mb
9.223766763297228,7.8904334299638945,9.331220928740844,0.9358485169432732,-0.1377840496595629,-0.4131768606732025,0.5232989274175606,0.8183828922059376,-8.414559002451728,True,2.4933587638530468,0.8311195879510156,nan,equal_acquisition_time,traditional_5,single_pinhole,20260509,5,1,1.0,199958.0,200000.06399999995,156414.60240703018,8882019.917666033,0.28968943138923225,0.10256743929110343,0.5864130850866878,0.036800000000000006,0.0,4095354.060735088,8882019.917666033,0.9650189143497837,0.31009626388549805,272480.0
34.542381071957976,33.20904773862464,35.70735963648608,1.0106157535063958,-1.383289615843967,-0.9665385517448821,0.16317206694784372,0.7653060874875506,-3.969658454001209,True,21.926549890586298,7.308849963528766,nan,equal_acquisition_time,traditional_15,single_pinhole,20260509,15,1,1.0,601208.0,599888.0897483763,156414.60240703018,334550515.0889236,0.9139429780870306,0.09045635331672719,0.49337093069650695,0.03573333333333333,0.0,166233754.32647777,334550515.0889236,0.10436418416121673,0.8561091423034668,347856.0
74.45593744370136,73.12260411036802,73.8350690658555,2.682045857108167,0.2777887079896321,0.16786668527107962,0.009202011555904738,0.2497229343238414,23.77361524712037,True,43.68176077978697,14.560586926595656,nan,equal_acquisition_time,traditional_45,single_pinhole,20260509,45,1,1.0,1799389.0,1799820.9629458876,156414.60240703018,2042302050.642818,0.9189882920352814,0.08930036725036779,0.45193145229228665,0.034666666666666665,0.0,1018035624.8006974,2042302050.642818,0.10344625573711343,2.5722789764404297,429744.0
5.99242608650088,4.659092753167547,6.079443704947306,2.080215108003425,-0.05019728091290208,0.15970114580004463,-0.3057191141929732,0.2609781862417495,26.9611034574792,False,9.405432721750186,3.1351442405833954,nan,equal_acquisition_time,grid9_p6_d1p25_5,grid3x3,20260509,5,9,1.25,1374790.0,1373028.9362214701,156414.60240703018,302727614.8996297,0.9904210171959592,0.10650230937715666,0.6024770693753654,0.5347555555555554,0.3923135322273782,147201682.88670224,302727614.8996297,0.21407629999065536,2.113978862762451,441568.0
2.2328434188566724,0.8995100855233394,1.8212132493048658,0.36885174889351063,1.3391727298133975,-0.7117273394028295,2.477936472857923,0.87544589869676,-2.138548630742715,True,4.57281406294118,1.5242713543137267,nan,equal_acquisition_time,best_5hole_sparse_blue_noise_n5_d0d75_mind3_s0,blue_noise,20260509,5,5,0.75,239712.0,240005.1245197421,156414.60240703018,25164404.467137516,0.9648163702641968,0.13799689299388287,0.4481717862284384,0.56472,0.19238618238932634,12225457.665902583,25164404.467137516,0.29724976991121355,1.2313830852508545,465712.0
9.223766763297228,7.8904334299638945,9.331220928740844,0.9358485169432732,-0.1377840496595629,-0.4131768606732025,0.5232989274175606,0.8183828922059376,-8.414559002451728,True,2.4933587638530468,0.8311195879510156,nan,equal_incident_dose,traditional_5,single_pinhole,20260509,5,1,1.0,199958.0,200000.06399999995,156414.60240703018,8882019.917666033,0.28968943138923225,0.10256743929110343,0.5864130850866878,0.036800000000000006,0.0,4095354.060735088,8882019.917666033,0.9650189143497837,0.3445920944213867,467120.0
34.542381071957976,33.20904773862464,35.70735963648608,1.0106157535063958,-1.383289615843967,-0.9665385517448821,0.16317206694784372,0.7653060874875506,-3.969658454001209,True,21.926549890586298,7.308849963528766,nan,equal_incident_dose,traditional_15,single_pinhole,20260509,15,1,1.0,601208.0,599888.0897483763,156414.60240703018,334550515.0889236,0.9139429780870306,0.09045635331672719,0.49337093069650695,0.03573333333333333,0.0,166233754.32647777,334550515.0889236,0.10436418416121673,0.9133989810943604,471552.0
74.45593744370136,73.12260411036802,73.8350690658555,2.682045857108167,0.2777887079896321,0.16786668527107962,0.009202011555904738,0.2497229343238414,23.77361524712037,True,43.68176077978697,14.560586926595656,nan,equal_incident_dose,traditional_45,single_pinhole,20260509,45,1,1.0,1799389.0,1799820.9629458876,156414.60240703018,2042302050.642818,0.9189882920352814,0.08930036725036779,0.45193145229228665,0.034666666666666665,0.0,1018035624.8006974,2042302050.642818,0.10344625573711343,2.358873128890991,496752.0
5.99242608650088,4.659092753167547,6.079443704947306,2.080215108003425,-0.05019728091290208,0.15970114580004463,-0.3057191141929732,0.2609781862417495,26.9611034574792,False,9.405432721750186,3.1351442405833954,nan,equal_incident_dose,grid9_p6_d1p25_5,grid3x3,20260509,5,9,1.25,1374790.0,1373028.9362214701,156414.60240703018,302727614.8996297,0.9904210171959592,0.10650230937715666,0.6024770693753654,0.5347555555555554,0.3923135322273782,147201682.88670224,302727614.8996297,0.21407629999065536,1.8302772045135498,497904.0
2.2328434188566724,0.8995100855233394,1.8212132493048658,0.36885174889351063,1.3391727298133975,-0.7117273394028295,2.477936472857923,0.87544589869676,-2.138548630742715,True,4.57281406294118,1.5242713543137267,nan,equal_incident_dose,best_5hole_sparse_blue_noise_n5_d0d75_mind3_s0,blue_noise,20260509,5,5,0.75,239712.0,240005.1245197421,156414.60240703018,25164404.467137516,0.9648163702641968,0.13799689299388287,0.4481717862284384,0.56472,0.19238618238932634,12225457.665902583,25164404.467137516,0.29724976991121355,1.1595559120178223,499088.0
9.223766763297228,7.8904334299638945,9.331220928740844,0.9358485169432732,-0.1377840496595629,-0.4131768606732025,0.5232989274175606,0.8183828922059376,-8.414559002451728,True,2.4933587638530468,0.8311195879510156,nan,equal_detected_counts,traditional_5,single_pinhole,20260509,5,1,1.0,199958.0,200000.06399999995,156414.60240703018,8882019.917666033,0.28968943138923225,0.10256743929110343,0.5864130850866878,0.036800000000000006,0.0,4095354.060735088,8882019.917666033,0.9650189143497837,0.34816813468933105,500208.0
14.783850855182195,13.45051752184886,14.147577475721512,0.6548320291441466,1.1659906989441768,1.0653694399652076,-0.5386004050001547,0.6600016103764342,4.260118823333598,False,6.566357869471869,2.188785956490623,nan,equal_detected_counts,traditional_15,single_pinhole,20260509,15,1,1.0,200454.0,200000.192,52147.94397223812,30398754.982720364,0.2528910861169263,0.09045635331672719,0.49337093069650695,0.03573333333333333,0.0,15043869.487515008,30398754.982720364,0.2663488102826737,0.9797132015228271,503744.0
72.88951038049558,71.55617704716225,77.09787920099234,1.5483908966438351,-3.2614778319493984,2.4466481429660973,-7.17611486069515,0.5835830596624599,4.567928940998533,False,38.199965506562954,12.733321835520984,nan,equal_detected_counts,traditional_45,single_pinhole,20260509,45,1,1.0,199524.0,200000.57600000003,17381.13464449082,188370966.3705905,0.9061242145592115,0.08930036725036779,0.45193145229228665,0.034666666666666665,0.0,94180408.47600363,188370966.3705905,0.10419771383498949,2.9340691566467285,531744.0
40.61014954479213,39.2768162114588,41.58994105070957,1.6480491777385158,-0.7134191278893234,-0.16492292225037494,-0.4495424522887235,0.20175800177046632,-26.97952711226961,True,44.47152176517794,14.823840588392647,nan,equal_detected_counts,grid9_p6_d1p25_5,grid3x3,20260509,5,9,1.25,200408.0,200000.064,22783.87666443775,232488074.30341327,0.9879388813491454,0.10650230937715666,0.6024770693753654,0.5347555555555554,0.3923135322273782,116008900.14364493,232488074.30341327,0.05330389775017571,2.011389970779419,532384.0
6.100202942771968,4.766869609438635,6.374309274167582,0.508829922079103,-0.6464391801699152,0.7867922955025106,-1.9053068529739312,0.7441705466055906,7.50554738109416,False,9.254708328298,3.0849027760993333,nan,equal_detected_counts,best_5hole_sparse_blue_noise_n5_d0d75_mind3_s0,blue_noise,20260509,5,5,0.75,200606.0,200000.06399999998,130342.75366386615,46733183.3242439,0.9575285614169156,0.13799689299388287,0.4481717862284384,0.56472,0.19238618238932634,23100846.43045934,46733183.3242439,0.16897778499564045,1.153731107711792,533808.0
