roi_mean,roi_bias,background_mean,background_std,cnr_mean,cnr_slope,cnr_intercept,cnr_r_squared,detection_limit_mgml,detection_limit_invalid,rmse,nrmse,ssim,protocol,run,family,seed,angle_count,hole_count,hole_diameter_mm,total_detected_counts,expected_detected_counts,estimated_dose_or_exposure_scale,projection_poisson_deviance,residual_structure_score,sensitivity_uniformity_cv,sensitivity_min_over_mean,fov_truncation_ratio,overlap_score,final_objective,final_deviance,final_relative_change,runtime_s,memory_mb
6.051312597103677,4.717979263770343,6.140518903919116,2.072257785445725,-0.05165745735417794,0.159938760582368,-0.3075594742859664,0.2616983908908629,26.932555051704217,False,9.451388483716725,3.150462827905575,nan,equal_acquisition_time,grid9_p6_d1p25_5,grid3x3,20260510,5,9,1.25,1373370.0,1373028.9362214701,156414.60240703018,304673474.94989145,0.9904781092247739,0.10650230937715666,0.6024770693753654,0.5347555555555554,0.3923135322273782,148180065.84856734,304673474.94989145,0.2122354134751995,2.4245901107788086,522352.0
6.030956736251017,4.697623402917684,6.11632451843638,2.079381650859046,-0.04926528931334655,0.15996040670308204,-0.30520194003827755,0.262203402508592,26.914172255323024,False,9.438067490906132,3.1460224969687105,nan,equal_acquisition_time,grid9_p6_d1p25_5,grid3x3,20260511,5,9,1.25,1374703.0,1373028.9362214701,156414.60240703018,304054719.5126512,0.9904562416034612,0.10650230937715666,0.6024770693753654,0.5347555555555554,0.3923135322273782,147864424.95507964,304054719.5126512,0.2129792136369021,2.8301939964294434,532016.0
3.472218061456076,2.138884728122743,4.192564433024728,0.10169227014310801,-8.50030827973374,-2.758176009087206,-4.087226665194212,0.0942707345827839,-2.9320923097545935,True,3.5388968214697845,1.1796322738232614,nan,equal_acquisition_time,best_5hole_sparse_blue_noise_n5_d1d25_mind6_s0,blue_noise,20260509,5,5,1.25,639087.0,639822.7745589216,156414.60240703018,47648652.2589508,0.9408458258330449,0.15641407144873107,0.46820295337663825,0.58432,0.09443522013065754,22290612.605452705,47648652.2589508,0.5275055486079582,1.2494547367095947,539376.0
3.480673970448852,2.1473406371155184,4.203905281004188,0.09646270012740725,-8.997027571487386,-2.956289465776296,-4.266964426245315,0.09564993159183277,-2.796398837782444,True,3.5484907532166754,1.182830251072225,nan,equal_acquisition_time,best_5hole_sparse_blue_noise_n5_d1d25_mind6_s0,blue_noise,20260510,5,5,1.25,640249.0,639822.7745589216,156414.60240703018,47795352.91710326,0.8537861101329992,0.15641407144873107,0.46820295337663825,0.58432,0.09443522013065754,22359580.289625946,47795352.91710326,0.5282874118244569,1.5604898929595947,540000.0
3.468375612462621,2.1350422791292876,4.1860488744899325,0.09966997335299081,-8.640595411646423,-2.8511553969211096,-4.078746776572644,0.09663383065493791,-2.833499284288986,True,3.5369425126920584,1.1789808375640194,nan,equal_acquisition_time,best_5hole_sparse_blue_noise_n5_d1d25_mind6_s0,blue_noise,20260511,5,5,1.25,638795.0,639822.7745589216,156414.60240703018,47587261.50288917,0.9585365085987756,0.15641407144873107,0.46820295337663825,0.58432,0.09443522013065754,22261045.496401172,47587261.50288917,0.5283483941220296,1.5998589992523193,543632.0
7.155416530253806,5.822083196920471,7.495405650775865,1.1853494965171523,-0.3441912666477166,-0.25873910661165356,0.06979130393092896,0.5161664702695774,-15.189851845503958,True,7.846231685286508,2.6154105617621695,nan,equal_acquisition_time,best_7hole_sparse_blue_noise_n7_d0d75_mind3_s0,blue_noise,20260509,5,7,0.75,328545.0,328905.02121555276,156414.60240703018,63090920.545762286,0.9821740116445289,0.14873193656855685,0.5657153895309002,0.5674285714285713,0.37319618049683595,31008931.374430753,63090920.545762286,0.22915940822318331,1.5894181728363037,544544.0
7.479456098426741,6.146122765093408,7.8235180456437705,1.281944272116633,-0.32206886495832954,-0.2546575085728254,0.08538314875819088,0.5146274954633454,-15.372084935490253,True,8.547633581549924,2.8492111938499747,nan,equal_acquisition_time,best_7hole_sparse_blue_noise_n7_d0d75_mind3_s0,blue_noise,20260510,5,7,0.75,329012.0,328905.02121555276,156414.60240703018,70411186.95827469,0.9831252992411926,0.14873193656855685,0.5657153895309002,0.5674285714285713,0.37319618049683595,34667217.589161195,70411186.95827469,0.2140551530711941,1.664370059967041,545408.0
6.493414378958131,5.160081045624797,6.819671107486126,1.0033891367386418,-0.390185681605174,-0.22634452001478242,-0.02803444958152219,0.33943274715166494,-17.79603256716113,True,6.601198194854697,2.200399398284899,nan,equal_acquisition_time,best_7hole_sparse_blue_noise_n7_d0d75_mind3_s0,blue_noise,20260511,5,7,0.75,328974.0,328905.02121555276,156414.60240703018,49230558.60211753,0.9772172122623067,0.14873193656855685,0.5657153895309002,0.5674285714285713,0.37319618049683595,24076564.39147642,49230558.60211753,0.2623426271379699,1.7024602890014648,547440.0
21.31586561833609,19.98253228500276,23.13403930269585,1.2187751084651157,-1.7901649008728195,-0.5689365222693266,-0.8798664652418973,0.7354213911062124,-8.57717209958238,True,8.686686875480264,2.8955622918267547,nan,equal_acquisition_time,best_ring_ring_n3_d0d75_mind3,ring,20260509,5,3,0.75,256470.0,255772.59663478704,156414.60240703018,50434670.51712648,0.9168870726793826,0.097923138302781,0.7417360359363849,0.2601333333333333,0.4069059385403492,24754222.88942803,50434670.51712648,0.16992321568736998,0.9096498489379883,548080.0
14.894306493876153,13.56097316054282,16.550322244455568,1.0112709830340603,-1.9650706230422628,-0.702573902999751,-0.8409523782426613,0.8032099900636243,-6.890310553200804,True,8.380502064777678,2.793500688259226,nan,equal_acquisition_time,best_ring_ring_n3_d0d75_mind3,ring,20260510,5,3,0.75,255854.0,255772.59663478704,156414.60240703018,51540693.727940276,0.8863594606296835,0.097923138302781,0.7417360359363849,0.2601333333333333,0.4069059385403492,25309288.249666654,51540693.727940276,0.17863396067485807,0.8530361652374268,549024.0
10.356911119818445,9.023577786485111,11.652160849869452,0.9025928325605846,-1.7220385759676184,-0.6834663767838698,-0.6284923731134264,0.7512375439854706,-6.772084963262323,True,8.21812595747458,2.7393753191581935,nan,equal_acquisition_time,best_ring_ring_n3_d0d75_mind3,ring,20260511,5,3,0.75,254783.0,255772.59663478704,156414.60240703018,51817471.04335277,0.89123004282555,0.097923138302781,0.7417360359363849,0.2601333333333333,0.4069059385403492,25450110.25741531,51817471.04335277,0.19037476846263615,0.9743771553039551,553648.0
9.223766763297228,7.8904334299638945,9.331220928740844,0.9358485169432732,-0.1377840496595629,-0.4131768606732025,0.5232989274175606,0.8183828922059376,-8.414559002451728,True,2.4933587638530468,0.8311195879510156,nan,equal_incident_dose,traditional_5,single_pinhole,20260509,5,1,1.0,199958.0,200000.06399999995,156414.60240703018,8882019.917666033,0.28968943138923225,0.10256743929110343,0.5864130850866878,0.036800000000000006,0.0,4095354.060735088,8882019.917666033,0.9650189143497837,0.3445749282836914,554496.0
9.359434852550706,8.026101519217372,9.653657446272044,0.8866600111749084,-0.3981989804612457,-0.5379530512331929,0.4625259015118627,0.8774306671552394,-6.5758045063205826,True,2.5333688809530135,0.8444562936510045,nan,equal_incident_dose,traditional_5,single_pinhole,20260510,5,1,1.0,200361.0,200000.06399999995,156414.60240703018,8980516.399623925,0.2816999038408709,0.10256743929110343,0.5864130850866878,0.036800000000000006,0.0,4143221.1056035575,8980516.399623925,0.9763231702265898,0.34316205978393555,556032.0
9.207940291218605,7.874606957885272,9.538891427347087,0.869979779021713,-0.45649493577972644,-0.55988210108841,0.43931642596172893,0.8590688654318227,-6.359702457207165,True,2.4875585700132072,0.8291861900044024,nan,equal_incident_dose,traditional_5,single_pinhole,20260511,5,1,1.0,199116.0,200000.06399999995,156414.60240703018,8815775.39329733,0.2740145120525418,0.10256743929110343,0.5864130850866878,0.036800000000000006,0.0,4063641.386541574,8815775.39329733,0.9932399216222837,0.36977601051330566,557936.0
34.542381071957976,33.20904773862464,35.70735963648608,1.0106157535063958,-1.383289615843967,-0.9665385517448821,0.16317206694784372,0.7653060874875506,-3.969658454001209,True,21.926549890586298,7.308849963528766,nan,equal_incident_dose,traditional_15,single_pinhole,20260509,15,1,1.0,601208.0,599888.0897483763,156414.60240703018,334550515.0889236,0.9139429780870306,0.09045635331672719,0.49337093069650695,0.03573333333333333,0.0,166233754.32647777,334550515.0889236,0.10436418416121673,1.123551845550537,558576.0
34.42482273323942,33.09148939990608,35.58288880497728,1.0051902853841954,-1.3825036973514753,-0.9548233981222226,0.14521373964408055,0.7820849487748072,-4.037171971211461,True,21.856885197450165,7.285628399150055,nan,equal_incident_dose,traditional_15,single_pinhole,20260510,15,1,1.0,599712.0,599888.0897483763,156414.60240703018,333487906.3679159,0.9139401069503815,0.09045635331672719,0.49337093069650695,0.03573333333333333,0.0,165705145.1361946,333487906.3679159,0.1045327109771033,0.9377527236938477,560096.0
34.334075482245694,33.00074214891236,35.44662644670196,1.0084061511654363,-1.3239319849492766,-0.9579862491611073,0.20884601370849454,0.7845816152223627,-3.957420046072014,True,21.74394270083825,7.247980900279416,nan,equal_incident_dose,traditional_15,single_pinhole,20260511,15,1,1.0,599176.0,599888.0897483763,156414.60240703018,331680061.6300096,0.913873570551514,0.09045635331672719,0.49337093069650695,0.03573333333333333,0.0,164804092.84566987,331680061.6300096,0.10490552007706058,1.0670998096466064,567040.0
74.45593744370136,73.12260411036802,73.8350690658555,2.682045857108167,0.2777887079896321,0.16786668527107962,0.009202011555904738,0.2497229343238414,23.77361524712037,True,43.68176077978697,14.560586926595656,nan,equal_incident_dose,traditional_45,single_pinhole,20260509,45,1,1.0,1799389.0,1799820.9629458876,156414.60240703018,2042302050.642818,0.9189882920352814,0.08930036725036779,0.45193145229228665,0.034666666666666665,0.0,1018035624.8006974,2042302050.642818,0.10344625573711343,2.8177170753479004,571280.0
74.45099694998252,73.11766361664918,73.82937737968723,2.6890070202949325,0.27740481104156683,0.1646086575976945,0.014030958885255726,0.24409493152283357,24.214820163690902,True,43.671195839296956,14.557065279765652,nan,equal_incident_dose,traditional_45,single_pinhole,20260510,45,1,1.0,1797691.0,1799820.9629458876,156414.60240703018,2041764051.646531,0.9185435801147123,0.08930036725036779,0.45193145229228665,0.034666666666666665,0.0,1017775196.4801195,2041764051.646531,0.1035085820645948,2.3882977962493896,572912.0
73.72472481021931,72.39139147688599,73.11465925862747,2.663410094339462,0.27486516757824664,0.16667876326281345,0.008179146357745299,0.25029888420679747,23.949186900001692,False,43.21468135423012,14.404893784743374,nan,equal_incident_dose,traditional_45,single_pinhole,20260511,45,1,1.0,1798044.0,1799820.9629458876,156414.60240703018,2019757132.6238487,0.9189051185374715,0.08930036725036779,0.45193145229228665,0.034666666666666665,0.0,1006766434.5500742,2019757132.6238487,0.10408520256760334,2.589144229888916,585024.0
5.99242608650088,4.659092753167547,6.079443704947306,2.080215108003425,-0.05019728091290208,0.15970114580004463,-0.3057191141929732,0.2609781862417495,26.9611034574792,False,9.405432721750186,3.1351442405833954,nan,equal_incident_dose,grid9_p6_d1p25_5,grid3x3,20260509,5,9,1.25,1374790.0,1373028.9362214701,156414.60240703018,302727614.8996297,0.9904210171959592,0.10650230937715666,0.6024770693753654,0.5347555555555554,0.3923135322273782,147201682.88670224,302727614.8996297,0.21407629999065536,1.9495010375976562,586016.0
