detection_limit_mgml,roi_r_squared,cnr_slope,cnr_intercept,roi_mean,background_mean,background_std,candidate_id,family,seed,hole_count,hole_diameter_mm,raw_total_counts,expected_total_counts,exposure_scale,final_objective,final_deviance,final_relative_change,residual_structure_score,runtime_s,reconstruction_path,residual_path,comments
-27.823598446143183,0.18613713851593083,-0.16277113955169636,-0.5288788255075337,37.8878288777342,38.87790675487581,1.505225406422768,grid9_p6_d1p25_5,grid3x3,20260509,9,1.25,200408.0,200000.064,22783.87666443775,109230511.9129686,218931300.14993456,0.05621937271830364,0.987258295764064,2.218405246734619,results/poisson_mbir_mask_recon_smoke/grid9_p6_d1p25_5/seed_20260509/reconstruction.npy,results/poisson_mbir_mask_recon_smoke/grid9_p6_d1p25_5/seed_20260509/residual_map.png,current grid baseline
2.226040478581351,0.4619432882822325,1.469605656347769,0.7285983214177523,3.5487554741247336,1.8861386632313613,0.6477796458123917,blue_noise_n3_d0d75_mind3_s0,blue_noise,20260509,3,0.75,200462.0,200000.06399999995,192188.28103777993,7017548.152383128,14633102.834448181,0.3728898278397858,0.5141237327252463,0.7291500568389893,results/poisson_mbir_mask_recon_smoke/blue_noise_n3_d0d75_mind3_s0/seed_20260509/reconstruction.npy,results/poisson_mbir_mask_recon_smoke/blue_noise_n3_d0d75_mind3_s0/seed_20260509/residual_map.png,blue-noise sparse 3-hole candidate
