detection_limit_mgml,detection_limit_valid,detection_limit_invalid,detection_limit_invalid_reason,roi_r_squared,cnr_slope,cnr_intercept,cnr_monotonic,roi_mean,roi_bias,roi_rmse,background_mean,background_std,candidate_id,family,seed,beta,num_iterations,support_mode,data_domain,hole_count,hole_diameter_mm,raw_total_counts,expected_total_counts,exposure_scale,projection_path,final_objective,final_deviance,final_relative_change,finite_objective,finite_lambda,positive_lambda,nonnegative_reconstruction,objective_nonmonotone_steps,objective_max_relative_increase,operator_adjoint_relative_error,operator_delta_virtual_sum,operator_validation_status,residual_structure_score,runtime_s,reconstruction_path,panel_path,residual_path,comments
23.28734123404625,False,True,poor CNR linear fit R2<0.80; non-monotonic CNR concentration response,0.10050410685972466,0.25040279678354765,-1.8312153746580127,False,158.233469661302,156.90013632796865,157.00940430595875,166.36174428365447,6.818207715644878,grid9_p6_d1p25_5,grid3x3,20260509,1e-05,30,physical_padded,real_grid9_projection_padded_physical_detector,9,1.25,10913099.560159996,10913099.560159996,2472915.394784312,/home/venti/PARA/Project/XFCT/xfct_maskRecon/data/projections/mask/geometry_5_proj_cmask9_grid_p6_d1d25.npy,23879408358.12263,47872305670.905945,0.002712661267589492,True,True,True,True,0,-0.0026065280975586837,1.3164273164079945e-15,0.0,PASS,0.9961376919139282,491.43431973457336,results/poisson_mbir_corrected/grid9_p6_d1p25_5/seed_20260509/beta_1em05_iter_30/reconstruction.npy,results/poisson_mbir_corrected/reconstruction_panels/grid9_p6_d1p25_5_seed20260509_beta1em05_iter30.png,results/poisson_mbir_corrected/residual_maps/grid9_p6_d1p25_5_seed20260509_beta1em05_iter30.png,current grid baseline
23.287338834855955,False,True,poor CNR linear fit R2<0.80; non-monotonic CNR concentration response,0.10050410740779736,0.2504028292641783,-1.8312155302815047,False,158.23346992896782,156.90013659563448,157.00940457014508,166.3617441899759,6.818206918514876,grid9_p6_d1p25_5,grid3x3,20260509,0.0001,30,physical_padded,real_grid9_projection_padded_physical_detector,9,1.25,10913099.560159996,10913099.560159996,2472915.394784312,/home/venti/PARA/Project/XFCT/xfct_maskRecon/data/projections/mask/geometry_5_proj_cmask9_grid_p6_d1d25.npy,23879408429.814743,47872305681.4363,0.0027126612610378887,True,True,True,True,0,-0.0026065280779891727,1.3164273164079945e-15,0.0,PASS,0.996137691918294,481.881543636322,results/poisson_mbir_corrected/grid9_p6_d1p25_5/seed_20260509/beta_1em04_iter_30/reconstruction.npy,results/poisson_mbir_corrected/reconstruction_panels/grid9_p6_d1p25_5_seed20260509_beta1em04_iter30.png,results/poisson_mbir_corrected/residual_maps/grid9_p6_d1p25_5_seed20260509_beta1em04_iter30.png,current grid baseline
0.9413284446744522,True,False,valid,0.9662939576219742,4.662062650291473,-0.38853218357372615,True,0.9162463271439373,-0.4170870061893961,0.5373161305928602,0.04993391791620947,0.1470243236249122,blue_noise_n3_d1d25_mind3_s1,blue_noise,20260509,1e-05,30,physical_padded,synthetic_matched_poisson,3,1.25,199846.0,200000.06399999995,120692.86123174915,,-252675.44638833244,19537.579726301476,0.0246985598191746,True,True,True,True,0,-0.0010931425555967143,1.60844113389249e-15,0.0,PASS,0.18348029052263837,115.57949471473694,results/poisson_mbir_corrected/blue_noise_n3_d1d25_mind3_s1/seed_20260509/beta_1em05_iter_30/reconstruction.npy,results/poisson_mbir_corrected/reconstruction_panels/blue_noise_n3_d1d25_mind3_s1_seed20260509_beta1em05_iter30.png,results/poisson_mbir_corrected/residual_maps/blue_noise_n3_d1d25_mind3_s1_seed20260509_beta1em05_iter30.png,blue-noise sparse 3-hole candidate
0.9411584731308125,True,False,valid,0.9662917490419806,4.662682551839138,-0.38832319118260367,True,0.9162661139285824,-0.41706721940475106,0.5372981337451049,0.049926971187944036,0.1470038948417995,blue_noise_n3_d1d25_mind3_s1,blue_noise,20260509,0.0001,30,physical_padded,synthetic_matched_poisson,3,1.25,199846.0,200000.06399999995,120692.86123174915,,-252673.41399012844,19536.890313595773,0.024697142834390975,True,True,True,True,0,-0.0010938404392318328,1.60844113389249e-15,0.0,PASS,0.18344503343347549,115.73830962181091,results/poisson_mbir_corrected/blue_noise_n3_d1d25_mind3_s1/seed_20260509/beta_1em04_iter_30/reconstruction.npy,results/poisson_mbir_corrected/reconstruction_panels/blue_noise_n3_d1d25_mind3_s1_seed20260509_beta1em04_iter30.png,results/poisson_mbir_corrected/residual_maps/blue_noise_n3_d1d25_mind3_s1_seed20260509_beta1em04_iter30.png,blue-noise sparse 3-hole candidate
0.2658994750720029,True,False,valid,0.9383082043927303,136.15095388306335,-32.20246716805902,True,0.47847930253785814,-0.8548540307954752,1.0445698568218453,0.00037478334244651944,0.0030905426152580693,ring_n7_d1d25_mind3,ring,20260509,1e-05,30,physical_padded,synthetic_matched_poisson,7,1.25,200284.0,200000.06399999995,37309.16602721532,,-203295.74606458534,24918.343599961212,0.03443152037416928,True,True,True,True,1,0.026105201098927156,2.4233319962646477e-15,0.0,PASS,0.19629776101334842,266.20018005371094,results/poisson_mbir_corrected/ring_n7_d1d25_mind3/seed_20260509/beta_1em05_iter_30/reconstruction.npy,results/poisson_mbir_corrected/reconstruction_panels/ring_n7_d1d25_mind3_seed20260509_beta1em05_iter30.png,results/poisson_mbir_corrected/residual_maps/ring_n7_d1d25_mind3_seed20260509_beta1em05_iter30.png,7-hole ring sparse depth-coded candidate
0.26579129986326216,True,False,valid,0.9382970611652411,136.4236838215709,-32.26022825507002,True,0.4784970023951449,-0.8548363309381884,1.0445526938453686,0.0003740349677439328,0.00308437135936546,ring_n7_d1d25_mind3,ring,20260509,0.0001,30,physical_padded,synthetic_matched_poisson,7,1.25,200284.0,200000.06399999995,37309.16602721532,,-203293.04177531478,24919.305421766017,0.03443000797549218,True,True,True,True,1,0.026106912958549656,2.4233319962646477e-15,0.0,PASS,0.19628448743636717,262.30294609069824,results/poisson_mbir_corrected/ring_n7_d1d25_mind3/seed_20260509/beta_1em04_iter_30/reconstruction.npy,results/poisson_mbir_corrected/reconstruction_panels/ring_n7_d1d25_mind3_seed20260509_beta1em04_iter30.png,results/poisson_mbir_corrected/residual_maps/ring_n7_d1d25_mind3_seed20260509_beta1em04_iter30.png,7-hole ring sparse depth-coded candidate
