candidate_id,family,hole_count,hole_diameter_mm,min_distance_mm,total_open_area_mm2,angle_set,angle_indices,throughput_detection_phantom,throughput_lumpy_phantom,throughput_heldout_phantom,comments,json_path,sensitivity_mean,sensitivity_cv,sensitivity_min_over_mean,active_voxel_fraction,roi_sensitivity_mean,roi_sensitivity_cv,roi_active_voxel_fraction,global_truncation_physical_mean,global_truncation_physical_p95,global_truncation_padded_mean,roi_truncation_physical_mean,roi_truncation_physical_p95,roi_truncation_padded_mean,overlap_mean,overlap_max,overlap_high_fraction,global_coherence_max,global_coherence_p95,roi_coherence_max,roi_coherence_p95,task_fisher_d2_mean,task_fisher_d2_min,task_crlb_mean,task_crlb_max,ranking_score
blue_noise_n3_d0d75_mind6_s0,blue_noise,3,0.75,6.0,1.325359400733194,phase0_default,"0,9,18,27,36",1.1364228546946866,0.25144544213124126,0.2890735348369265,blue-noise sparse 3-hole candidate,/Users/huahai/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/blue_noise_n3_d0d75_mind6_s0.json,0.00010511501904371592,0.1974744419553928,0.6056402276563744,1.0,0.00010237619010067947,0.11925854189901496,1.0,0.50875,0.6666666666666666,0.12241666666666667,0.5213333333333332,0.6,0.043555555555555556,0.06302847332495444,0.09882962269620867,0.0,0.1237337738275528,0.0,0.6182245016098022,0.1518915742635727,2.0171626895441412e-05,1.5099773448189908e-05,51145.38160630184,66226.15918253233,-1.7107588904060114
blue_noise_n3_d0d75_mind6_s0,blue_noise,3,0.75,6.0,1.325359400733194,phase1,"1,10,19,28,37",1.1371675874496163,0.2504711322508162,0.2912960846163587,blue-noise sparse 3-hole candidate,/Users/huahai/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/blue_noise_n3_d0d75_mind6_s0.json,0.00010503144138591342,0.19746187924012218,0.5163019948199107,1.0,0.00010229231230889531,0.12027219797664725,1.0,0.508,0.6666666666666666,0.122,0.5204444444444444,0.6,0.04377777777777779,0.062369628806294736,0.09618788749757061,0.0,0.12943410873413086,0.0,0.5282940864562988,0.1244676262140274,1.846907452256738e-05,1.27192061136852e-05,58022.28402706645,78621.25914635917,-1.692469160712975
blue_noise_n3_d0d75_mind6_s0,blue_noise,3,0.75,6.0,1.325359400733194,phase2,"2,11,20,29,38",1.138104357815069,0.25021924121713973,0.29074772859028675,blue-noise sparse 3-hole candidate,/Users/huahai/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/blue_noise_n3_d0d75_mind6_s0.json,0.00010500587970012373,0.19768435816171775,0.6034021091613566,1.0,0.00010225939543127946,0.12116835617959221,1.0,0.5156666666666667,0.6666666666666666,0.11966666666666664,0.5271111111111112,0.6,0.04022222222222223,0.0621539552560107,0.09500488089859352,0.0,0.12587274610996246,0.0,0.46618521213531494,0.15255655348300934,1.9372179787762328e-05,1.3627087968809395e-05,56677.40481281419,73383.2497661179,-1.7269738042230238
blue_noise_n3_d0d75_mind6_s0,blue_noise,3,0.75,6.0,1.325359400733194,phase3,"3,12,21,30,39",1.140095170596838,0.25048426298716636,0.28957141891990656,blue-noise sparse 3-hole candidate,/Users/huahai/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/blue_noise_n3_d0d75_mind6_s0.json,0.00010506418439565442,0.19742790740580482,0.5087564319388748,1.0,0.00010236576910830147,0.12118064940028496,1.0,0.5085833333333334,0.6666666666666666,0.12308333333333332,0.5242222222222221,0.6,0.03911111111111112,0.06366191971362929,0.10189301659955527,0.0,0.08374525606632233,0.0,0.4622804522514343,0.20319722592830658,1.8608041189037792e-05,1.3945806886879408e-05,56594.60632362073,71706.14135929468,-1.7445691698748609
blue_noise_n3_d0d75_mind6_s0,blue_noise,3,0.75,6.0,1.325359400733194,phase4,"4,13,22,31,40",1.139554540079942,0.25011540959568834,0.28880027305142253,blue-noise sparse 3-hole candidate,/Users/huahai/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/blue_noise_n3_d0d75_mind6_s0.json,0.00010505007008866564,0.19754240950081,0.5804427982781598,1.0,0.00010233577217673254,0.11960517199051075,1.0,0.5186666666666667,0.6666666666666666,0.11633333333333333,0.524,0.603333333333334,0.04000000000000001,0.06469427481262238,0.10996435781686452,0.0,0.1714458167552948,0.0,0.6206860542297363,0.11115133762359619,1.734264205683026e-05,1.2794025953350832e-05,59180.21160762175,78161.47971296665,-1.7170382545985805
blue_noise_n3_d0d75_mind6_s1,blue_noise,3,0.75,6.0,1.325359400733194,phase0_default,"0,9,18,27,36",1.0268249341398914,0.24662564321792185,0.2757026230341614,blue-noise sparse 3-hole candidate,/Users/huahai/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/blue_noise_n3_d0d75_mind6_s1.json,0.00010292305791298371,0.19745823396055415,0.42743204564921283,1.0,7.214307320164387e-05,0.007253024231594129,1.0,0.5233333333333333,0.6666666666666666,0.42358333333333337,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.026739614094634618,0.041042956207620836,0.0,0.18956413865089417,0.0,0.5606692433357239,0.12640756368637085,1.753110373959463e-05,1.4292515832894002e-05,57911.285719007625,69966.68827880642,-1.8938032773326035
blue_noise_n3_d0d75_mind6_s1,blue_noise,3,0.75,6.0,1.325359400733194,phase1,"1,10,19,28,37",1.0269776543727942,0.24723034301130034,0.2762125924561402,blue-noise sparse 3-hole candidate,/Users/huahai/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/blue_noise_n3_d0d75_mind6_s1.json,0.00010293913661851473,0.19810777304884583,0.06802247870535352,1.0,7.214348931373289e-05,0.00727059744284517,1.0,0.5196666666666667,0.6666666666666666,0.4169166666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.026438819256437467,0.04056125486413329,0.0,0.015063167549669743,0.0,0.5306155681610107,0.11734098196029663,1.580340077408991e-05,1.1150926730969728e-05,67950.55553727389,89678.64502442445,-1.8846603702411546
blue_noise_n3_d0d75_mind6_s1,blue_noise,3,0.75,6.0,1.325359400733194,phase2,"2,11,20,29,38",1.027051994560609,0.24775474862547742,0.2770686748300075,blue-noise sparse 3-hole candidate,/Users/huahai/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/blue_noise_n3_d0d75_mind6_s1.json,0.00010294567959902176,0.1976967194550528,0.15393265213887114,1.0,7.214416560997272e-05,0.007296578800932513,1.0,0.52,0.6666666666666666,0.41633333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.026715049791554788,0.04100022761318718,0.0,0.08132188022136688,0.0,0.5789737701416016,0.14693595468997955,1.5939389633743683e-05,1.133894661826624e-05,70397.05128630981,88191.61370678568,-1.9001125196039308
blue_noise_n3_d0d75_mind6_s1,blue_noise,3,0.75,6.0,1.325359400733194,phase3,"3,12,21,30,39",1.0270205727224435,0.24799820584249282,0.2781242791539975,blue-noise sparse 3-hole candidate,/Users/huahai/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/blue_noise_n3_d0d75_mind6_s1.json,0.0001029406534871187,0.19797956818624662,0.06806354013531443,1.0,7.214478509039907e-05,0.007318169049370113,1.0,0.51825,0.6666666666666666,0.4163333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.02744725535206899,0.04213837535896639,0.0,0.11188028752803802,0.0,0.6207408308982849,0.130092054605484,1.5207076967730314e-05,1.0724855863955544e-05,69179.96156565203,93241.34633462381,-1.890724513682423
blue_noise_n3_d0d75_mind6_s1,blue_noise,3,0.75,6.0,1.325359400733194,phase4,"4,13,22,31,40",1.026729029358683,0.24645952073916355,0.27792925470817786,blue-noise sparse 3-hole candidate,/Users/huahai/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/blue_noise_n3_d0d75_mind6_s1.json,0.0001029029275595483,0.19828651793326935,0.15524844943181865,1.0,7.214505762993867e-05,0.007325049064512178,1.0,0.5200833333333335,0.6666666666666666,0.414,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.027190093843679014,0.041756813596241824,0.0,0.06066684424877167,0.0,0.7867902517318726,0.14440414309501648,1.4481938170022574e-05,1.0076588159047022e-05,71358.86417035338,99239.93957242105,-1.899869293714789
blue_noise_n3_d1d25_mind3_s0,blue_noise,3,1.25,3.0,3.6815538909255388,phase0_default,"0,9,18,27,36",2.9546838260671358,0.5748105277135664,0.6508424795232747,blue-noise sparse 3-hole candidate,/Users/huahai/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/blue_noise_n3_d1d25_mind3_s0.json,0.0002826217647285835,0.18727165601965734,0.4951850403860738,1.0,0.0002758704719421955,0.051265685735280495,1.0,0.5251666666666667,0.6666666666666666,0.3765833333333333,0.5382222222222222,0.6,0.3333333333333333,0.01802600804598024,0.039509234382264655,0.0,0.023203851655125618,0.0,0.4100894331932068,0.09701192378997803,7.236701845499775e-05,5.474423679208364e-05,14175.113182823949,18266.763016497225,-1.5602448797755892
blue_noise_n3_d1d25_mind3_s0,blue_noise,3,1.25,3.0,3.6815538909255388,phase1,"1,10,19,28,37",2.952151041634881,0.5739953392412557,0.653474672002934,blue-noise sparse 3-hole candidate,/Users/huahai/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/blue_noise_n3_d1d25_mind3_s0.json,0.0002826761667891329,0.18793592026340203,0.16745856458820788,1.0,0.0002756457280834574,0.051088411629030515,1.0,0.5235,0.6666666666666666,0.38025,0.5368888888888889,0.6,0.3333333333333333,0.01832125126680527,0.040655848307057485,0.0,0.03376759588718414,0.0,0.4912872314453125,0.09295397996902466,6.471464335870551e-05,4.6897109864775584e-05,16314.99767582657,21323.27563219626,-1.55512205734489
blue_noise_n3_d1d25_mind3_s0,blue_noise,3,1.25,3.0,3.6815538909255388,phase2,"2,11,20,29,38",2.946785270010307,0.5735295247449622,0.6542617906417458,blue-noise sparse 3-hole candidate,/Users/huahai/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/blue_noise_n3_d1d25_mind3_s0.json,0.0002826640057630534,0.18787018152073,0.2467062445616383,1.0,0.00027576995197239824,0.050667991628933776,1.0,0.5274166666666666,0.6666666666666666,0.37925000000000003,0.5373333333333333,0.6,0.3333333333333333,0.019006155840899947,0.04247661891024138,0.0,0.01212219800800085,0.0,0.5344648361206055,0.1543714851140976,6.771413742799129e-05,5.077163543987275e-05,16170.06506059324,19696.036799607697,-1.593000139554855
blue_noise_n3_d1d25_mind3_s0,blue_noise,3,1.25,3.0,3.6815538909255388,phase3,"3,12,21,30,39",2.94041008461794,0.5753237833984286,0.6548590392965233,blue-noise sparse 3-hole candidate,/Users/huahai/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/blue_noise_n3_d1d25_mind3_s0.json,0.00028262181529729554,0.18789663149182004,0.16956289075007522,1.0,0.0002758085856790963,0.05053144423261644,1.0,0.5266666666666666,0.6666666666666666,0.37933333333333336,0.5368888888888889,0.6,0.3333333333333333,0.01992245727731562,0.044902177767153974,0.0,0.14027003943920135,0.0,0.6610589623451233,0.17760051786899567,6.395995294406547e-05,4.246484787326333e-05,16576.363998418045,23548.88925975922,-1.6053053674782978
blue_noise_n3_d1d25_mind3_s0,blue_noise,3,1.25,3.0,3.6815538909255388,phase4,"4,13,22,31,40",2.9387079599472337,0.577363059476262,0.6531839446798252,blue-noise sparse 3-hole candidate,/Users/huahai/PARA/Project/XFCT/xfct_maskRecon/data/masks/candidates/blue_noise_n3_d1d25_mind3_s0.json,0.00028254156645275366,0.1883649593495382,0.22727168578602128,1.0,0.0002755827632518557,0.05208465709714965,1.0,0.51825,0.6666666666666666,0.37816666666666665,0.5377777777777777,0.6,0.3333333333333333,0.01968066474876583,0.044272339871600404,0.0,0.19308246672153473,0.0,0.45581895112991333,0.10349241644144058,6.0961549791414585e-05,3.6487524983906314e-05,17481.79740587438,27406.627345677014,-1.559959809082492
