roi_mean,roi_bias,background_mean,background_std,cnr_mean,cnr_slope,cnr_intercept,cnr_r_squared,cnr_monotonic,detection_limit_mgml,detection_limit_valid,detection_limit_invalid,detection_limit_invalid_reason,detection_limit_quality,rmse,nrmse,ssim,protocol,protocol_source,protocol_reused_from,run,family,seed,angle_count,num_iterations,hole_count,hole_diameter_mm,total_detected_counts,expected_detected_counts,estimated_dose_or_exposure_scale,projection_poisson_deviance,residual_structure_score,sensitivity_uniformity_cv,sensitivity_min_over_mean,fov_truncation_ratio,overlap_score,final_objective,final_deviance,final_relative_change,runtime_s,memory_mb
0.9859407569000878,-0.3473925764332455,0.018025223463943085,0.038940370555145674,29.827621657541993,16.964404894204776,2.684573826814364,0.9907153106196334,True,0.07754036651382919,True,False,valid,valid,0.12154588807805682,0.040515296026018936,nan,equal_incident_dose,equal_acquisition_time,equal_acquisition_time,traditional_15,single_pinhole,20260510,15,15,1,1.0,598893.0,599626.8590814034,300277.7053070852,515493.28301719954,0.4142427014409094,0.07915794620637133,0.487859554700963,0.04241666666666667,0.0,-668312.6848543452,515493.28301719954,0.07582633074132199,74.93661284446716,200.59765625
1.229778844405035,-0.10355448892829826,0.004059521962933658,0.014140889138059715,104.01490122511068,56.90525591849703,12.966491755515483,0.9966679595996256,True,-0.1575687800852316,False,True,negative detection limit,invalid,0.10178455415664543,0.03392818471888181,nan,equal_incident_dose,equal_acquisition_time,equal_acquisition_time,traditional_45,single_pinhole,20260509,45,15,1,1.0,1795123.0,1798852.7715231641,300277.7053070852,2102507.042439462,0.4549915003134043,0.07808705546680046,0.58249886948463,0.04257111111111111,0.0,-1723331.4143133368,2102507.042439462,0.062344147264556296,212.51937556266785,239.73828125
1.225126263300399,-0.10820707003293438,0.007453547271793837,0.02193166310199668,66.6254653118986,36.196587263198694,8.710925690780721,0.9965161978688887,True,-0.130148338475278,False,True,negative detection limit,invalid,0.10281858128217161,0.034272860427390535,nan,equal_incident_dose,equal_acquisition_time,equal_acquisition_time,traditional_45,single_pinhole,20260510,45,15,1,1.0,1798706.0,1798852.7715231641,300277.7053070852,2623472.809812773,0.48515343853581516,0.07808705546680046,0.58249886948463,0.04257111111111111,0.0,-1471377.8638348428,2623472.809812773,0.062480849454793444,206.7226266860962,239.73828125
0.6714240699696378,-0.6619092633636955,0.03298095089626432,0.07126348697863351,10.750691207655228,6.330264014372097,0.6222687846598804,0.8717885180873609,True,0.5335845720923157,True,False,valid,valid,0.15568979922735943,0.05189659974245314,nan,equal_incident_dose,equal_acquisition_time,equal_acquisition_time,traditional_5,single_pinhole,20260509,5,15,1,1.0,200177.0,200000.06399999995,300277.7053070852,88544.18805565097,0.33904439629962235,0.08400759579744677,0.5897991046055336,0.04203,0.0,-264805.6103973674,88544.18805565097,0.09812037230531613,27.372047662734985,164.24609375
0.6605121243976121,-0.6728212089357211,0.030867881528090377,0.0732712643187183,10.31199745860538,5.735087383446344,1.1358576450912292,0.8560293127333862,False,0.4994069250236328,False,True,non-monotonic CNR concentration response,invalid,0.15623305304340115,0.052077684347800385,nan,equal_incident_dose,equal_acquisition_time,equal_acquisition_time,traditional_5,single_pinhole,20260510,5,15,1,1.0,199778.0,200000.06399999995,300277.7053070852,134024.6536426192,0.3800328587386574,0.08400759579744677,0.5897991046055336,0.04203,0.0,-241822.2543335488,134024.6536426192,0.11445009378882755,27.205971717834473,179.10546875
0.7514268671935515,-0.5819064661397819,0.07460711884137568,0.13722528571830434,5.918615463405624,4.033867359568845,-0.5355723119045239,0.9528593346231403,True,1.1243731901956497,True,False,valid,valid,0.15166016866942864,0.05055338955647621,nan,equal_detected_counts,equal_detected_counts,,blue_noise_n3_d1d25_mind3_s1,blue_noise,20260509,5,15,3,1.25,199846.0,200000.06399999995,120692.86123174915,53051.818978785726,0.25570393989355455,0.1632838006125329,0.5329190001379798,0.49388999999999994,0.06481534726477492,-235917.21770970974,53051.818978785726,0.1289067767846553,71.51193046569824,240.953125
0.7224846625622332,-0.6108486707711003,0.07789067926153566,0.1250810472702112,6.184092609089096,4.200894466353198,-0.5373385370760173,0.9610725119590524,True,1.0800886747852267,True,False,valid,valid,0.1577217575794238,0.05257391919314127,nan,equal_detected_counts,equal_detected_counts,,blue_noise_n3_d1d25_mind3_s1,blue_noise,20260510,5,15,3,1.25,199809.0,200000.06399999995,120692.86123174915,83804.93915028246,0.2512136402560054,0.1632838006125329,0.5329190001379798,0.49388999999999994,0.06481534726477492,-220546.99269316977,83804.93915028246,0.1677260000900146,73.20680284500122,240.953125
0.605548073390768,-0.7277852599425653,0.4087773618040127,0.20495462470403156,1.1520835611545082,1.513104996388359,-1.2688844330668645,0.8065955098287685,False,3.482167097222732,False,True,non-monotonic CNR concentration response,invalid,0.17814011908653904,0.05938003969551301,nan,equal_detected_counts,equal_detected_counts,,grid9_p6_d1p25_5,grid3x3,20260509,5,15,9,1.25,199701.0,200000.06399999995,45320.12918336279,71190.45459201554,0.6509911326461597,0.12125799725821994,0.6935517158032649,0.5388888888888889,0.5460245321680475,-172182.8270902128,71190.45459201554,0.17028707387208353,216.14832043647766,240.953125
0.6316562082088902,-0.701677125124443,0.3968029859432354,0.18846311953824188,1.4953794005388923,1.741071226195762,-1.2903345613743256,0.7923050979193494,False,3.0385514858767144,False,True,poor CNR linear fit R2<0.80; non-monotonic CNR concentration response,invalid,0.17607435618486356,0.058691452061621185,nan,equal_detected_counts,equal_detected_counts,,grid9_p6_d1p25_5,grid3x3,20260510,5,15,9,1.25,200187.0,200000.06399999995,45320.12918336279,53919.631827713056,0.5520154560657419,0.12125799725821994,0.6935517158032649,0.5388888888888889,0.5460245321680475,-182142.66511617482,53919.631827713056,0.15718166628434768,210.19561076164246,240.953125
0.20258302385474627,-1.130750309478587,0.0,0.0,0.6083093860821075,0.3619349835202301,0.02921341244973938,0.669443607254121,False,10.970994151849697,False,True,poor CNR linear fit R2<0.80; non-monotonic CNR concentration response; unstable background estimate std<=1.0e-08,invalid,0.2555637021879961,0.08518790072933204,nan,equal_detected_counts,equal_detected_counts,,ring_n7_d1d25_mind3,ring,20260509,5,15,7,1.25,200284.0,200000.06399999995,37309.16602721532,50445.75560211875,0.4503237748865605,0.1774403316672921,0.691548104888751,0.31764714285714285,0.5695467229842718,-190531.3891254281,50445.75560211875,0.13914174381295547,157.25592923164368,240.953125
0.2423424880826103,-1.090990845250723,0.00020929208961888415,0.0012248159505775366,237.22734428350827,133.25790462673007,24.01469688074022,0.6608399868203969,False,-0.1501951943248963,False,True,negative detection limit; poor CNR linear fit R2<0.80; non-monotonic CNR concentration response,invalid,0.2520211419054341,0.08400704730181137,nan,equal_detected_counts,equal_detected_counts,,ring_n7_d1d25_mind3,ring,20260510,5,15,7,1.25,199645.0,200000.06399999995,37309.16602721532,43913.86603359369,0.35889505288672274,0.1774403316672921,0.691548104888751,0.31764714285714285,0.5695467229842718,-192599.70315025444,43913.86603359369,0.11479002843871992,159.94374442100525,240.953125
1.0453227169691468,-0.2880106163641865,0.03774671925127048,0.08724605838640916,13.858404833676696,8.199924295166666,0.7385259614100361,0.9832780077727156,True,0.39774440850781945,True,False,valid,valid,0.14010163824706456,0.046700546082354855,nan,equal_detected_counts,equal_detected_counts,,traditional_15,single_pinhole,20260509,15,15,1,1.0,200117.0,200000.19199999998,100154.88696279761,100223.31147663687,0.2110779366158097,0.07915794620637133,0.487859554700963,0.04241666666666667,0.0,-69789.48981198505,100223.31147663687,0.0495880179396905,68.89662313461304,239.73828125
1.0328334622378177,-0.3004998710955157,0.0529400441494077,0.11768955180992359,9.991304101533185,5.857240043395304,0.6197200321007014,0.9801362198890546,True,0.5771113942497447,True,False,valid,valid,0.13789491244035643,0.04596497081345214,nan,equal_detected_counts,equal_detected_counts,,traditional_15,single_pinhole,20260510,15,15,1,1.0,199841.0,200000.19199999998,100154.88696279761,115759.79476206182,0.23081305524262838,0.07915794620637133,0.487859554700963,0.04241666666666667,0.0,-61475.25214155464,115759.79476206182,0.05098967302411174,67.66323971748352,239.73828125
1.2904184786079897,-0.0429148547253437,0.016038632902731238,0.06094076826740127,25.09413416214424,14.473441352841794,1.9366279975973761,0.9846500464286332,True,0.14256263953406564,True,False,valid,valid,0.13082666839220794,0.043608889464069316,nan,equal_detected_counts,equal_detected_counts,,traditional_45,single_pinhole,20260509,45,15,1,1.0,199075.0,200000.576,33385.47836830527,223619.0780964743,0.14338355239566775,0.07808705546680046,0.58249886948463,0.04257111111111111,0.0,138004.75040148938,223619.0780964743,0.041297580826969035,206.0441164970398,239.73828125
1.25847351787062,-0.0748598154627136,0.016102173462832204,0.05436733565692261,27.42171554436869,15.754816921002895,2.2140084707640666,0.990700229959057,True,0.11336161747808134,True,False,valid,valid,0.1281802195326352,0.042726739844211735,nan,equal_detected_counts,equal_detected_counts,,traditional_45,single_pinhole,20260510,45,15,1,1.0,199883.0,200000.576,33385.47836830527,224498.5013871214,0.147002991069343,0.07808705546680046,0.58249886948463,0.04257111111111111,0.0,139030.65660535547,224498.5013871214,0.042225655793814536,207.89795637130737,240.953125
0.6714240699696378,-0.6619092633636955,0.03298095089626432,0.07126348697863351,10.750691207655228,6.330264014372097,0.6222687846598804,0.8717885180873609,True,0.5335845720923157,True,False,valid,valid,0.15568979922735943,0.05189659974245314,nan,equal_detected_counts,equal_detected_counts,,traditional_5,single_pinhole,20260509,5,15,1,1.0,200177.0,200000.06399999995,300277.7053070852,88544.18805565097,0.33904439629962235,0.08400759579744677,0.5897991046055336,0.04203,0.0,-264805.6103973674,88544.18805565097,0.09812037230531613,26.685072898864746,239.73828125
0.6605121243976121,-0.6728212089357211,0.030867881528090377,0.0732712643187183,10.31199745860538,5.735087383446344,1.1358576450912292,0.8560293127333862,False,0.4994069250236328,False,True,non-monotonic CNR concentration response,invalid,0.15623305304340115,0.052077684347800385,nan,equal_detected_counts,equal_detected_counts,,traditional_5,single_pinhole,20260510,5,15,1,1.0,199778.0,200000.06399999995,300277.7053070852,134024.6536426192,0.3800328587386574,0.08400759579744677,0.5897991046055336,0.04203,0.0,-241822.2543335488,134024.6536426192,0.11445009378882755,26.64880871772766,239.73828125
