detection_limit_mgml,roi_r_squared,cnr_slope,cnr_intercept,roi_mean,background_mean,background_std,candidate_id,family,seed,hole_count,hole_diameter_mm,raw_total_counts,expected_total_counts,exposure_scale,final_objective,final_deviance,final_relative_change,residual_structure_score,runtime_s,reconstruction_path,residual_path,comments
-27.823598446143183,0.18613713851593083,-0.16277113955169636,-0.5288788255075337,37.8878288777342,38.87790675487581,1.505225406422768,grid9_p6_d1p25_5,grid3x3,20260509,9,1.25,200408.0,200000.064,22783.87666443775,109230511.9129686,218931300.14993456,0.05621937271830364,0.987258295764064,2.416379690170288,/Users/huahai/PARA/Project/XFCT/xfct_maskRecon/results/poisson_mbir_mask_recon/grid9_p6_d1p25_5/seed_20260509/reconstruction.npy,/Users/huahai/PARA/Project/XFCT/xfct_maskRecon/results/poisson_mbir_mask_recon/grid9_p6_d1p25_5/seed_20260509/residual_map.png,current grid baseline
-54.06304991242738,0.012086183209425783,-0.07469782374957525,-0.03839217372299009,3.2819960678775537,3.3605303866359892,0.5968080761244596,blue_noise_n3_d1d25_mind3_s1,blue_noise,20260509,3,1.25,200174.0,200000.06399999995,61021.74320728236,3500133.4875078336,7599868.1117152255,0.743776516757553,0.2276742007676019,0.8134658336639404,/Users/huahai/PARA/Project/XFCT/xfct_maskRecon/results/poisson_mbir_mask_recon/blue_noise_n3_d1d25_mind3_s1/seed_20260509/reconstruction.npy,/Users/huahai/PARA/Project/XFCT/xfct_maskRecon/results/poisson_mbir_mask_recon/blue_noise_n3_d1d25_mind3_s1/seed_20260509/residual_map.png,blue-noise sparse 3-hole candidate
